Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;            Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
InterCement Brasil S/A;;;INDÚSTRIAS EXTRATIVAS; Argila;www.intercement.com;BRASIL;BAHIA;Vitoria da Conquista;Fazenda Arizona, Povoado Caicara, S/N;S/N;Zona Rural;;45115-000;(77) 3441-8831 ; (77) 3441-8800 ;; ;joyce.ferreira@vexia.com.br; ; ;;;;; 62258884015168 ;
Intergran Industria e Comercio de Granitos Ltda;;;INDÚSTRIAS EXTRATIVAS; Marmore;;BRASIL;BAHIA;Livramento de Nossa Senhora;Fazenda Mata Velha, S/N;S/N;Itanaje;;46140-000;(77) 3444-2333 ; (77) 3475-2581 ;; ;intergran2@yahoo.com.br; ; ;;;;; 07796018000271 ;
Isaac Pereira de Almeida;;;INDÚSTRIAS EXTRATIVAS; Distribuicao de agua por caminhoes;;BRASIL;BAHIA;Morro do Chapeu;Rua Antonio Carlos Magalhaes, 248;S/N;Centro;;44850-000;(74) 99947-2588 ; (74) 98822-1346 ;; ;rnaca_@live.com; ; ;;;;; 29035324000147 ;
Ismar Maria de Souza Gonzaga;;;INDÚSTRIAS EXTRATIVAS; Extracao de areia grossa;;BRASIL;BAHIA;Juazeiro;Av Adolfo Viana, S/N;S/N;Centro;;48903-580;(74) 3613-6699  ;  ;; ;portodeareiabrita@ig.com.br; ; ;;;;; 04810450000109 ;
Itapebi Geracao de Energia S/A;;;INDÚSTRIAS EXTRATIVAS; Energia eletrica;www.itapebi.com.br;BRASIL;BAHIA;Itapebi;Rod BR-101 Km 669, S/N;S/N;Rio Jequitinhonha;;45855-000;(73) 3286-2800  ; (73) 3286-2803 ;; ;amartinussi@neoenergia.com; ; ;;;;; 02397080000277 ;
Itapororoca Brita Ltda;;;INDÚSTRIAS EXTRATIVAS; Gravilhao;;BRASIL;BAHIA;Feira de Santana;Rod BR-116 Km 07, S/N;S/N;Novo Horizonte;;44036-331;(75) 3226-1000  ; (75) 3226-1022 ;; ;financeiro.itapororoca@hotmail.com; ; ;;;;; 09266993000112 ;
Itinga Mineracao Ltda;;;INDÚSTRIAS EXTRATIVAS;Lista de Insumos:;;BRASIL;BAHIA;Potiragua;Fazenda Corrego da Gruta, S/N;S/N;Zona Rural;;45790-000;(33) 3733-1684 ;  ;; ;gerencia@itingamineracao.com.br; ; ;;;;; 05591773001770 ;
Ivan Fabiano Silva de Oliveira - EPP;;;INDÚSTRIAS EXTRATIVAS; Extracao de areia;;BRASIL;BAHIA;Jitauna;Fazenda Serrana Santa Maria, S/N;S/N;Zona Rural;;45225-000;(73) 98866-0609 ; (73) 3526-4187 ;; ;ifabianooliveira@yahoo.com.br; ; ;;;;; 13681688000164 ;
Ivomax Servicos Ambientais Ltda;;;INDÚSTRIAS EXTRATIVAS; Descaracterizacao de lampadas fluorescentes de vapor de mercurio;www.ivomax.com.br;BRASIL;BAHIA;Salvador;Estrada de Campinas, 59;S/N;Campinas de Piraja;;41275-410;(71) 3211-4021 ; (71) 3215-7601 ;; ;ivomax@ivomax.com.br; ; ;;;;; 07152472000109 ;
J C de Campos - ME;;;INDÚSTRIAS EXTRATIVAS; Metais preciosos;;BRASIL;BAHIA;Araci;Fazenda Genipapo, S/N;S/N;Areal;;48760-000;(75) 99974-7520 ;  ;; ;documentacao@contabilpedreira.com.br; ; ;;;;; 07782878000175 ;
J Matos Extracao de Quartzo Eireli;;;INDÚSTRIAS EXTRATIVAS; Extracao de quartzo;;BRASIL;BAHIA;Teofilandia;Rua Jose Clemente, 172;S/N;Centro;;48770-000;(71) 3379-1512 ; (75) 9916-15233 ;; ;jmtpgemineracao@gmail.com; ; ;;;;; 00585881000150 ;
J N Marmore Ltda;;;INDÚSTRIAS EXTRATIVAS; Beneficiamento de marmore;;BRASIL;BAHIA;Ourolandia;Rua Agostinho Estevao Neto, S/N;S/N;Barragem;;44718-000;(74) 98124-4658 ;  ;; ;jnmarmore@hotmail.com; ; ;;;;; 01122292000106 ;
J. B. Britagem Ltda;;;INDÚSTRIAS EXTRATIVAS; Brita;;BRASIL;BAHIA;Itaberaba;Fazenda Patos de Cima, S/N;S/N;Zona Rural;;46880-000;(75) 3251-1743 ; (75) 99160-7011 ;; ;jbbritagem@hotmail.com; ; ;;;;; 19653709000114 ;
Jackson Messias Pardinho - ME;;;INDÚSTRIAS EXTRATIVAS; Limpeza de fossa;;BRASIL;BAHIA;Ilheus;Rua Gabriela, 134;S/N;Nossa Sra da Vitoria;;45655-590;(73) 99999-2851 ;  ;; ;jsambientaldesentupidora@hotmail.com; ; ;;;;; 16515266000107 ;
Jacobina Mineracao e Comercio Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao de ouro;www.yamana.com;BRASIL;BAHIA;Jacobina;Fazenda Itapicuru, S/N;S/N;Itapicuru;;44700-000;(74) 3621-8000  ; (74) 3621-8054 ;; ;joao.figueiredo@yamana.com; ; ;;;;; 42463174000130 ;
Jacobina Reciclagem e Transportes Ltda;;;INDÚSTRIAS EXTRATIVAS;Lista de Insumos:;;BRASIL;BAHIA;Jacobina;Rod BA-131 Km 05, S/N;S/N; Park Empresarial de Jacobina;;44700-000;(74) 98804-5551 ; (74) 99191-8208 ;; ;georgerecicle@hotmail.com; ; ;;;;; 11715466000190 ;
Jamp Mineracao Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao de granito;www.jampmineracao.com.br;BRASIL;BAHIA;Caetite;Rua Barao de Caetite, 98;S/N;Centro;;46400-000;(77) 3454-2247 ;  ;; ;jamp@gbi.com.br; ; ;;;;; 02273250000201 ;
Jamp Mineracao Ltda;;;INDÚSTRIAS EXTRATIVAS; Granito;;BRASIL;BAHIA;Caetite;Rua Barao de Caetite, 98;S/N;Centro;;46400-000;(77) 3454-2247 ;  ;; ;jamp@gbi.com.br; ; ;;;;; 02273250000120 ;
Jazida de Cascalho Trabuco Eireli;;;INDÚSTRIAS EXTRATIVAS; Extracao de areia e cascalho;;BRASIL;BAHIA;Bonito;Fazenda Alagoinhas, S/N;S/N;Zona Rural;;46820-000;(75) 98841-2090 ;  ;; ;; ; ;;;;; 25249641000105 ;
Joppi Mineradora Ltda;;;INDÚSTRIAS EXTRATIVAS; Cobre;;BRASIL;BAHIA;Juazeiro;Estrada Joppi Mineradora Km 5, S/N;S/N;Abobora;;48912-000;(71) 99625-3940 ; (74) 99945-8585 ;; ;joppi.nelson@gmail.com; ; (87) 98102-4446;;;;; 03737276000145 ;
Jose Eduardo Santana Rios & Cia Ltda;;;INDÚSTRIAS EXTRATIVAS; Carvao;;BRASIL;BAHIA;Ouricangas;Rod Irara, 223;S/N;Centro;;48150-000;(75) 3447-2130 ;  ;; ;joseeduardorioscialtda@hotmail.com; ; ;;;;; 07837704000162 ;
Jose Francisco Marciano Motta;;;INDÚSTRIAS EXTRATIVAS; Extracao de diopsidio;;BRASIL;BAHIA;Castro Alves;Rua da Corrida, 94;S/N;Centro;;44500-000;(75) 3522-1664 ;  ;; ;motta.jf@gmail.com; ; ;;;;; 18491593000100 ;
Jose Moraes Sobrinho - ME;;;INDÚSTRIAS EXTRATIVAS; Areia;;BRASIL;BAHIA;Mata de Sao Joao;Fazenda Konopca, S/N;S/N;Zona Rural;;42280-000;(75) 99965-8491 ;  ;; ;arealjmsmineracao@gmail.com; ; ;;;;; 09411967000130 ;
Jose Muccini Vieira de Souza Eireli;;;INDÚSTRIAS EXTRATIVAS; Extracao de areia;;BRASIL;BAHIA;Sobradinho;Rua Jupia, 06;S/N;Vila Santana;;48925-000;(74) 99979-9370 ; (74) 99131-6853 ;; ;mucvieira@hotmail.com; ; ;;;;; 17939557000195 ;
Jose Ulysses Rocha Filho Mineracao;;;INDÚSTRIAS EXTRATIVAS; Extracao de calcario;;BRASIL;BAHIA;Juazeiro;Rod Lomanto Junior Km 08, 01;S/N;Distrito de Carnaiba;;48922-000;(74) 3612-4271 ; (74) 98814-4388 ;; ;jurf_mineracao@hotmail.com; ; ;;;;; 07912150000110 ;
Jotage Engenharia Comercio e Incorporacoes Ltda;;;INDÚSTRIAS EXTRATIVAS; Coleta de residuos nao-perigosos;www.jotageengenharia.com.br;BRASIL;BAHIA;Salvador;Av ACM, 3591;S/N;Brotas;;40280-000;(71) 3352-6100 ; (71) 3358-1067 ;; ;jotage@jg-ba.com.br; ; (71) 3409-1282;;;;; 14828958000180 ;
JVS Mineradora Ltda;;;INDÚSTRIAS EXTRATIVAS; Brita;;BRASIL;BAHIA;Camacari;Rua 10 de Abril, 53-E;S/N;Alto da Cruz;;42807-400;(71) 98798-9273 ; (71) 3621-1483 ;; ;marciarodriguesdl@hotmail.com; ; ;;;;; 14618566000196 ;
K L Pedreira Eireli;;;INDÚSTRIAS EXTRATIVAS; Extracao de brita;;BRASIL;BAHIA;Alagoinhas;Praca Kennedy, 282;S/N;Praca Kennedy;;48020-500;(75) 3422-2515 ; (75) 3422-2514 ;; ;britas00@hotmail.com; ; ;;;;; 15127125000154 ;
KLB Pecas Remanufaturadas Ltda;;;INDÚSTRIAS EXTRATIVAS; Valvula mecanica;;BRASIL;BAHIA;Vitoria da Conquista;Av Presidente Dutra, 837;S/N;Brasil;;45051-030;(77) 3421-6370 ; (77) 99191-1227 ;; ;vitoria.freios@hotmail.com; ; (77) 99191-0486;;;;; 09049698000104 ;
L A da Costa - EPP;;;INDÚSTRIAS EXTRATIVAS; Coleta de entulho;;BRASIL;BAHIA;Feira de Santana;Rua Juracy Magalhaes, 560;S/N;Ponto Central;;44075-115;(75) 3482-6828 ; (75) 99240-4889 ;; ;l2entulhos@hotmail.com; ; ;;;;; 16516579000180 ;
L Martins Filho - ME;;;INDÚSTRIAS EXTRATIVAS;Lista de Insumos:;;BRASIL;BAHIA;Ourolandia;Av Alvino Rodrigues, 28;S/N;Centro;;44718-000;(74) 98125-9055 ;  ;; ;lidiomixmarmores@hotmail.com; ; ;;;;; 02878995000113 ;
Lagoa Materias Primas Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao de quartzo;;BRASIL;BAHIA;Castro Alves;Rua da Corrida, 63;S/N;Centro;;44500-000;(75) 3522-1664 ;  ;; ;lagoamateriasprimas@gmail.com; ; ;;;;; 08997287000188 ;
LD Extracao de Areia e Servicos Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao de areia;;BRASIL;BAHIA;Alagoinhas;Av Aristoteles de Souza Dantas, 590;S/N;Mangalo;;48060-480;(75) 99995-0843 ;  ;; ;mcconta@hotmail.com; ; ;;;;; 11970649000151 ;
Leite & Rocha Ltda;;;INDÚSTRIAS EXTRATIVAS; Granito;;BRASIL;BAHIA;Brumado;Faz Cajueiro, Rod Brumado/Vit da Conquista Km 13, S/N;S/N;Zona Rural;;46100-000;(77) 3441-5460  ; (77) 3441-4008 ;; ;leiteerocha@hotmail.com; ; ;;;;; 10297799000183 ;
Leite & Rocha Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao de pedra para britagem;;BRASIL;BAHIA;Jequie;Faz Boa Vista, Rod Jequie/Lafaiete Coutinho Km 04, S/N;S/N;Curral Novo;;45201-700;(77) 3441-4008 ; (73) 3525-4424 ;; ;rochaeleite@portasat.com.br; ; ;;;;; 10297799000264 ;
LGS Comercio de Minerais Nao-Metalicos Ltda;;;INDÚSTRIAS EXTRATIVAS; Britamento de pedra  Extracao de areia;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 15370412000190 ;
Liberty Rochas Ornamentais Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao de pedra;;BRASIL;BAHIA;Caturama;Estrada Caturama a Boa Vista, S/N;S/N;Zona Rural;;46575-000;(27) 3772-7335 ;  ;; ;financeiro@libertyrochas.com.br; ; ;;;;; 08706121000408 ;
Limpa Fossa Moderna Ltda;;;INDÚSTRIAS EXTRATIVAS; Desobstrucao de redes;www.amodernaservicos.com.br;BRASIL;BAHIA;Salvador;Av Mario Leal Ferreira, 42;S/N;Cosme de Farias;;40252-390;(71) 3244-5422  ; (71) 3244-5000 ;; ;psetransportes@amodernaservicos.com.br; ; ;;;;; 13603295000132 ;
Limpec Limpeza Publica de Camacari;;;INDÚSTRIAS EXTRATIVAS; Recepcao, tratamento e destinacao de residuos solidos nao-perigosos e residuos hospitalares nao-perigosos;;BRASIL;BAHIA;Camacari;Loteamento Espaco Alfa, S/N;S/N;Jardim Limoeiro;;42805-200;(71) 3622-8308 ; (71) 3622-8300 ;; ;edelfino.santiago@limpec.com.br; ; (71) 3622-8335;;;;; 14671671000199 ;
Limpurb Empresa de Limpeza Urbana de Salvador;;;INDÚSTRIAS EXTRATIVAS; Coleta de residuos nao-perigosos;www.limpurb.salvador.ba.gov.br;BRASIL;BAHIA;Salvador;Rod BR 324 Km 618 Oeste, S/N;S/N;Porto Seco Piraja;;40301-155;(71) 3202-5000 ; (71) 3202-5073 ;; ;gab-limpurb@salvador.ba.gov.br; ; (71) 3202-5061;;;;; 14823017000153 ;
Lipari Mineracao Ltda;;;INDÚSTRIAS EXTRATIVAS; Combustivel;www.lipari.com.br;BRASIL;BAHIA;Lauro de Freitas;Rua Carlos Alberto Santos, 517;S/N;Buraquinho;;42700-000;(71) 3369-4808 ; (71) 99380-2930 ;; ;info@lipari.com.br; ; (75) 99902-8108;;;;; 09600534000395 ;
Lipari Mineracao Ltda;;;INDÚSTRIAS EXTRATIVAS;Lista de Insumos:;www.lipari.com.br;BRASIL;BAHIA;Nordestina;Fazenda Angical, S/N;S/N;Zona Rural;;48870-000;(75) 3650-2109 ; (71) 3369-4808 ;; ;fiscal@lipari.com.br; ; ;;;;; 09600534000123 ;
LMF Coleta de Residuos e Servicos Ltda;;;INDÚSTRIAS EXTRATIVAS; Coleta de entulho;;BRASIL;BAHIA;Itabuna;Rua Nicodemos Barreto, 161-A;S/N;Alto Mirante;;45603-275;(73) 98842-9905 ; (73) 3211-1986 ;; ;papaentulho10@hotmail.com; ; ;;;;; 10982386000138 ;
LTM Brasil Servicos Ambientais Ltda;;;INDÚSTRIAS EXTRATIVAS; Engenharia ambiental;www.herabrasil.com.br;BRASIL;BAHIA;Sao Francisco do Conde;Fazenda Usina Sao Paulo, Km 8 BA-522, S/N;S/N;Zona Rural;;43900-000;(71) 3342-3333 ;  ;; ;pedro.espinheira@ltmbrasil.com.br; ; ;;;;; 04400335000158 ;
Lubrasil Lubrificantes Ltda;;;INDÚSTRIAS EXTRATIVAS; Coleta e rerrefino de oleos lubrificantes usados e ou contaminados;www.lubrasil.com.br;BRASIL;BAHIA;Feira de Santana;Rua Uricema, 106;S/N;Limoeiro;;44097-708;(19) 3415-9955 ; (75) 3614-0275 ;; ;filialba@lubrasil.com.br; ; ;;;;; 49396591000408 ;
Lucas Ferreira Dias - ME;;;INDÚSTRIAS EXTRATIVAS;Lista de Insumos:;;BRASIL;BAHIA;Santo Estevao;Praca Lineu Cerqueira da Silva, S/N;S/N;Centro;;44190-000;(75) 98132-7346 ;  ;; ;lucasferreiradias33@gmail.com; ; ;;;;; 21356096000103 ;
M S Mota & Cia Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao de marmore;;BRASIL;BAHIA;Ourolandia;Fazenda Mocambo BA-368 Km 31, S/N;S/N;Zona Rural;;44718-000;(74) 3681-2393 ;  ;; ;; ; ;;;;; 06072801000220 ;
M. M. Marmores e Granitos Ltda;;;INDÚSTRIAS EXTRATIVAS; Marmore;www.mmmarmores.com.br;BRASIL;BAHIA;Ourolandia;Fazenda Esmeralda, S/N;S/N;Baixa de Anastacio;;44718-000;(74) 3681-2436 ; (16) 3622-6483 ;; ;macedocontabilidade@hotmail.com; ; (16) 99792-8709;;;;; 09202157000174 ;
M. M. Terraplanagem Ltda;;;INDÚSTRIAS EXTRATIVAS; Brita;;BRASIL;BAHIA;Vitoria da Conquista;Est Vitoria da Conquista-Caetanos Km 28, S/N;S/N;Zona Rural;;45115-000;(77) 3427-5767 ; (77) 98844-7001 ;; ;mmterraplanagem@hotmail.com; ; ;;;;; 11389107000270 ;
M. S. A. Extracao e Comercio de Areia Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao de areia;;BRASIL;BAHIA;Jequie;Via Local, Conj Habitacional Beira Rio, 01;S/N;Cidade Nova;;45201-620;(73) 3526-3811 ;  ;; ;msaservicosdecoletas@yahoo.com.br; ; ;;;;; 09117648000117 ;
Magban Marmores e Granitos Aquidaban Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao de granito;www.magban.com.br;BRASIL;BAHIA;Piripa;Fazenda Periperi , S/N;S/N;Zona Rural;;46270-000;(28) 3521-6244 ;  ;; ;medina@magban.com.br; ; ;;;;; 31292568000580 ;
Magnesita Mineracao S/A;;;INDÚSTRIAS EXTRATIVAS; Sinter magnesiano (Sinter M10 / Sinter M30B);www.magnesita.com;BRASIL;BAHIA;Brumado;Vila de Catiboaba, S/N;S/N;Sede;;46100-000;(77) 3441-8000 ;  ;; ;magnesita@magnesita.com; ; ;;;;; 00592603000120 ;
Magnesita Mineracao S/A;;;INDÚSTRIAS EXTRATIVAS;Lista de Insumos:;www.magnesita.com;BRASIL;BAHIA;Santaluz;Fazenda Pedras Pretas, S/N;S/N;Zona Rural;;48880-000;(31) 3368-1092 ; (77) 3441-8121 ;; ;magnesita@magnesita.com; ; (75) 3265-2074;;;;; 00592603000472 ;
Maha Energy Brasil Ltda;;;INDÚSTRIAS EXTRATIVAS; Petroleo natural;www.mahaenergy.ca;BRASIL;BAHIA;Pojuca;Rod BA-093 Km 45, S/N;S/N;Star;;48120-000;(71) 2626-5528 ; (71) 2202-6075 ;; ;nfebahia@mahaenergy.ca; ; (71) 3082-8500;;;;; 11230625000328 ;
Maranata Ambiental Locacao e Servicos Ltda;;;INDÚSTRIAS EXTRATIVAS; Limpeza industrial;www.maranataambiental.com.br;BRASIL;BAHIA;Salvador;Lot Colonia de Ferias Montenegro, S/N;S/N;Limoeiro;;42802-580;(71) 3622-6704 ; (71) 3105-0012 ;; ;contato@maranataambiental.com.br; ; (71) 98488-2036;;;;; 16960178000114 ;
Marcio Alves Caires Mineracao;;;INDÚSTRIAS EXTRATIVAS; Extracao de areia;;BRASIL;BAHIA;Teixeira de Freitas;Rua Padre Vieira, 87-A;S/N;Centro;;45985-218;(73) 98806-6323 ;  ;; ;romeucaravelas@hotmail.com; ; ;;;;; 14790277000170 ;
Maria Raimunda da Mata - ME;;;INDÚSTRIAS EXTRATIVAS; Areia;;BRASIL;BAHIA;Tucano;Rua Maria Trindade dos Santos, S/N;S/N;Jorrinho;;48790-000;(75) 99189-6812 ;  ;; ;mrmareias@ig.com.br; ; ;;;;; 01621625000133 ;
Marival Brito da Santana;;;INDÚSTRIAS EXTRATIVAS; Coleta de residuos industriais;;BRASIL;BAHIA;Feira de Santana;Rua do Telegrafo, 959-A;S/N;Tomba;;44092-288;(75) 3622-0691 ;  ;; ;caixasmarivalbrito@hotmail.com; ; ;;;;; 07294398000165 ;
Marj Construcoes e Empreendimentos Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao de areia;;BRASIL;BAHIA;Jequie;Rua Missionario Gerson Cardoso Alves, 527;S/N;Pompilio Sampaio;;45206-019;(73) 3526-0021 ;  ;; ;marj.construcao2@gmail.com; ; ;;;;; 14530285000187 ;
Marmoraria Pedra Bella Ltda;;;INDÚSTRIAS EXTRATIVAS; Beneficiamento de marmore;;BRASIL;BAHIA;Jacobina;Av Sao Francisco de Assis, 3861;S/N;Catuaba;;44700-000;(74) 3621-3286 ;  ;; ;bege-bahia@hotmail.com; ; ;;;;; 10650804000190 ;
Marmore Pereira Dias Eireli;;;INDÚSTRIAS EXTRATIVAS; Extracao de marmore;;BRASIL;BAHIA;Ourolandia;Est BA-386 Barragem a Lages do Batata Km 32, S/N;S/N;Sede;;44718-000;(74) 98123-1471 ; (74) 98135-0351 ;; ;pereiradias123@gmail.com; ; (74) 98138-1204;;;;; 12408286000128 ;
Marmores da Bahia Ltda;;;INDÚSTRIAS EXTRATIVAS;Lista de Insumos:;;BRASIL;BAHIA;Salvador;Av Estados Unidos, 528;S/N;Comercio;;40010-020;(71) 3243-0499 ; (71) 3241-8982 ;; ;marmoresba@gmail.com; ; (71) 3243-0997;;;;; 15234859000132 ;
Marmores da Bahia Sociedade Anonima;;;INDÚSTRIAS EXTRATIVAS; Marmore;;BRASIL;BAHIA;Ourolandia;Faz Mocambo, S/N;S/N;Fazenda;;44718-000;(71) 3243-0499 ;  ;; ;marmoresba@gmail.com; ; ;;;;; 15234859000302 ;
Marques Ambiental Servicos de Limpeza Ltda;;;INDÚSTRIAS EXTRATIVAS; Coleta de residuos nao-perigosos;;BRASIL;BAHIA;Feira de Santana;Av Senhor dos Passos, 935;S/N;Centro;;44020-005;(75) 3221-3521 ;  ;; ;ligueentulho@gmail.com; ; ;;;;; 07404294000166 ;
Marrom Itarantim Mineracoes Ltda;;;INDÚSTRIAS EXTRATIVAS; Atividades de apoio a extracao de areia;;BRASIL;BAHIA;Canavieiras;Rua Prof Eudocilia Pinto, 20;S/N;Augusto Reis;;45860-000;(71) 99988-6153 ; (71) 3035-7777 ;; ;uelton@yahoo.com.br; ; (71) 99243-0634;;;;; 06070983000119 ;
Marsilia Marmores e Granitos Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao e beneficiamento de marmore;;BRASIL;BAHIA;Jacobina;Av Canavieira, 9999;S/N;Povoado Canavieira;;44700-000;(74) 3621-0295  ; (74) 98819-0138 ;; ;bruno@marsilia.com.br; ; ;;;;; 09488869000100 ;
MBM Beneficiamentos de Minerais Ltda;;;INDÚSTRIAS EXTRATIVAS; Extracao de minerio;;BRASIL;BAHIA;Castro Alves;Rod BA-242 Km 01, S/N;S/N;Centro;;44500-000;(75) 3522-1258 ;  ;; ;administracao@mbm-ba.com.br; ; ;;;;; 18088342000170 ;
Mendel Servicos em Construcoes Eireli;;;INDÚSTRIAS EXTRATIVAS; Coleta de residuo domiciliar;;BRASIL;BAHIA;Guanambi;Av Prefeito Jose Neves Teixeira, 2921;S/N;Ipanema;;46430-000;(77) 3452-1544 ; (77) 3451-1261 ;; ;mendel.servicos@hotmail.com; ; ;;;;; 05080589000107 ;
