Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;            Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
M. F. de Souza Industria de Etiquetas - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Feira de Santana;Rua H, Conjunto Feira X, 25-A;S/N;Muchila;;44006-429;(75) 3623-7918 ;  ;; ;etiflexbahia@hotmail.com; ; ;;;;; 05737131000170 ;
M. F. Lobo Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Saco de papel;;BRASIL;BAHIA;Feira de Santana;Rua Joao Pessoa, 159;S/N;Santa Monica;;44078-380;(75) 3614-4366 ;  ;; ;dmembalagens@gd.com.br; ; ;;;;; 03860365000184 ;
M. L. Comercio e Industria de Aluminio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Janela;;BRASIL;BAHIA;Vitoria da Conquista;Av Jequie, 186;S/N;Ibirapuera;;45075-035;(77) 3420-7850 ;  ;; ;lujanmra@hotmail.com; ; ;;;;; 20067580000141 ;
M. S. da Cruz & Cia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Grade;;BRASIL;BAHIA;Lauro de Freitas;Rua Dois de Julho, 446;S/N;Capelao;;42700-000;(71) 3291-8551 ;  ;; ;dbr.cruz@gmail.com; ; ;;;;; 09009563000115 ;
M. S. P. Tertuliano Panificadora - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito;;BRASIL;BAHIA;Teixeira de Freitas;Av Goncalves Ledo, 359;S/N;Bela Vista;;45997-055;45997-055;;; ;msptertulianopanificadora@gmail.com; ;;;;;; 05833216000151 ;
M.C.T. Empreiteira e Transportes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Feira de Santana;Praca da Matinha, 41;S/N;Maria Quiteria;;44110-000;(75) 3624-7121 ;  ;; ;mctempreiteira@hotmail.com; ; ;;;;; 02567217000103 ;
M.M.I. Engenharia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Servico de tornearia, usinagem e solda;;BRASIL;BAHIA;Camacari;Rua Nova do Natal, 134;S/N;Bomba;;42809-080;(71) 99974-2501 ;  ;; ;; ; ;;;;; 10802626000175 ;
M.M.J. Serraria e Polimento de Marmore e Granito Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Polimento e revitalizacao de marmore e granito;;BRASIL;BAHIA;Ourolandia;Fazenda Pedra das Araras, S/N;S/N;Pedra das Araras;;44718-000;(74) 3681-3010 ;  ;; ;jmmarmoresegranitos2008@hotmail.com; ; ;;;;; 17620780000175 ;
M.O. Industria e Comercio de Produtos Alimenticios Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito;;BRASIL;BAHIA;Brumado;Rua Antonio Francisco da Silva, 73;S/N;Tanque;;46100-000;(77) 3441-5576  ; (77) 3441-3770 ;; ;padariamaxima@yahoo.com.br; ; (77) 98834-2200;;;;; 03123089000171 ;
M.O. Textil Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Pano de prato;;BRASIL;BAHIA;Feira de Santana;Rua Visconde do Rio Branco, 726;S/N;Centro;;44002-172;(75) 99115-8027 ; (75) 3221-8795 ;; ;magazineoliveira@hotmail.com; ; ;;;;; 21717341000152 ;
M.R.R. Borges;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Estofado com predominancia de madeira;;BRASIL;BAHIA;Feira de Santana;Av Sudene, 751;S/N;Tomba;;44010-025;(75) 3616-5082 ; (75) 99977-9936 ;; ;marcosborges.fsa@hotmail.com; ; ;;;;; 05473576000190 ;
M3 Pre-Moldado Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Estaca;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Av Salvador, 430;S/N;Mimoso do Oeste;;47850-000;(77) 99939-6963 ;  ;; ;m3premoldado@gmail.com; ; ;;;;; 30130159000191 ;
M4 Empreendimentos & Turismo Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cerca modulada;www.m4net.com.br;BRASIL;BAHIA;Simoes Filho;Lote 01 A Quadra 10 Dica, S/N;S/N;CIA;;43700-000;(71) 2109-8144 ; (71) 2109-8106 ;; ;diretoria@m4net.com.br; ; ;;;;; 01555700000105 ;
MA Fabrica de Placas Automotivas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Placa automotiva;;BRASIL;BAHIA;Jaguaquara;Rua Silvio Eirado e Silva, 151;S/N;Palmeira;;45345-000;(75) 3544-1477 ; (75) 98128-6676 ;; ;apaulabarbosa79@hotmail.com; ; (75) 98193-4715;;;;; 14767938000227 ;
MA. Almeida Engenharia Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Construcao civil em geral;www.maalmeida.com.br;BRASIL;BAHIA;Feira de Santana;Rua Pax, 1a Travessa, 02;S/N;Subae;;44094-390;(75) 3221-1627 ; (75) 3221-1666 ;; ;lauramascarenhas@maalmeida.com.br; ; ;;;;; 01239341000187 ;
MA2 Construcoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Construcao civil;;BRASIL;BAHIA;Salvador;Av Tancredo Neves, 3343;S/N;Caminho das Arvores;;41820-020;(71) 3014-0305  ; (71) 99609-2029 ;; ;empresa@ma2construcoes.com.br; ; (71) 99940-0305;;;;; 07063840000142 ;
Mac Engenharia Instalacoes e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.macengenharia.com;BRASIL;BAHIA;Salvador;Rua Itatuba, 201;S/N;Parque Bela Vista;;40279-700;(71) 3025-4400 ; (71) 3025-4418 ;; ;macengenharia@macengenharia.com; ; ;;;;; 13491709000189 ;
Mac Facilities e Manutencao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao e manutencao de sistema central de ar condicionado;www.macengenharia.com.br;BRASIL;BAHIA;Salvador;Rua Itatuba, 201;S/N;Parque Bela Vista;;40279-700;(71) 3025-4400  ;  ;; ;gruporh.ba@grupomaceng.com.br; ; ;;;;; 07150452000107 ;
Mac Paes Comercio e Industria de Paes e Alimentos Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Pao e sanduiche;www.macpaes.com.br;BRASIL;BAHIA;Simoes Filho;Dica Quadra 06 Lote 07, S/N;S/N;CIA;;43700-000;(71) 3394-1028 ; (71) 99106-3053 ;; ;mac.paes@terra.com.br; ; ;;;;; 63228837000102 ;
Macaltec Manutencao Tecnica em Caldeiraria e Servicos Maritimos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Caldeiraria;www.macaltec.com.br;BRASIL;BAHIA;Catu;Rua Jose Visco, 05;S/N;Pioneiro;;48110-000;(71) 3641-2543  ; (71) 3641-2638 ;; ;macaltec@macaltec.com.br; ; ;;;;; 40595043000181 ;
Macarra Manutencao de Maquinas Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao de equipamento industrial e maquina em geral;;BRASIL;BAHIA;Simoes Filho;Rua Ouro Preto, 02;S/N;CIA II;;43700-000;(71) 3129-1275 ;  ;; ;macarramaquinas@hotmail.com; ; ;;;;; 13205334000143 ;
Macaubas Pedras Ornamentais Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Beneficiamento de granito e marmore;www.azulmacaubas.com.br;BRASIL;BAHIA;Macaubas;Estrada do Acesso Km 01 Lado Par, S/N;S/N;Centro;;46500-000;(77) 3473-1270 ; (77) 3473-1483 ;; ;gmgranitosmacaubas@hotmail.com; ; ;;;;; 01243513000196 ;
Machado & Castro Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Portao;;BRASIL;BAHIA;Porto Seguro;Rua Joao Higino Figueredo, 371;S/N;Pacata;;45810-000;(73) 98842-9795 ;  ;; ;unimetalserralheria@gmail.com; ; ;;;;; 17213453000107 ;
Machado Delicatessen Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito;www.kairosdelicatessen.com.br;BRASIL;BAHIA;Feira de Santana;Rua Papa Joao XXIII, 171;S/N;Olhos D'Agua;;44004-005;(75) 3030-0907 ;  ;; ;kairosdelicatessen2@hotmail.com; ; ;;;;; 06957157000196 ;
Macharibe Industria e Comercio de Confeccoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme;;BRASIL;BAHIA;Irece;Rua Otacilio Pereira de Menezes, 225;S/N;Centro;;44900-000;(74) 3641-3686 ;  ;; ;macharibe2006@hotmail.com; ; ;;;;; 34426577000181 ;
Macieira Fabricacao de Moveis Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Armario embutido  Cadeira;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 08363391000110 ;
Macmetal Industria e Comercio de Aluminio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Placa automotiva;;BRASIL;BAHIA;Serrinha;Praca Aloisio C da Silva, 72;S/N;Cidade Nova;;48700-000;(75) 3261-3434 ;  ;; ;adriana@taquarycontabilidade.com.br; ; ;;;;; 11839499000141 ;
Macplan Terraplanagem e Locacoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Estrada;;BRASIL;BAHIA;Itagimirim;Rua Jose Muniz Bispo, 19;S/N;Norberto Fernandes;;45850-000;(73) 3289-2758 ; (27) 3764-1316 ;; ;faturamento.itg@macplan.net.br; ; (27) 3763-2740;;;;; 08785964000285 ;
Macrofast Construtora e Servicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Montagem eletromecanica;www.macrofast.com.br;BRASIL;BAHIA;Salvador;Rua das Carmelitas, 55-B;S/N;Dom Avelar;;41315-060;(71) 3038-2800 ;  ;; ;financeiro@macrofast.com.br; ; ;;;;; 02265246000110 ;
Macrosal Nutricao Animal Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Fosfato bicalcio;www.macrosal.com.br;BRASIL;BAHIA;Feira de Santana;Av Eduardo Froes da Mota, 10;S/N;CIS;;44082-000;(75) 3221-2100  ;  ;; ;comercial@macrosal.com.br; ; ;;;;; 07833739000123 ;
Madeimarce Moveis e Madeiras Sob Medida Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Armario (cozinha, banheiro);;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Bom Jesus da Lapa, 2958;S/N;Mimoso I;;47850-000;(77) 99903-8901 ; (77) 98100-1073 ;; ;djalma.marce@globomail.com; ; (77) 3628-0853;;;;; 19337536000125 ;
Madeiras Griso Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Embalagem de madeira;;BRASIL;BAHIA;Correntina;Faz Cabeceira Grande Colorado, S/N;S/N;Zona Rural;;47650-000;(62) 99956-5566 ;  ;; ;griso.ba@terra.com.br; ; ;;;;; 09286958000165 ;
Madeiras Prado Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Incineracao;;BRASIL;BAHIA;Conde;Rodovia BA-099 Km 157, S/N;S/N;Zona Rural;;48300-000;(75) 3436-4949 ;  ;; ;diretoria.frizo@terra.com.br; ; ;;;;; 05595124000180 ;
Madeireira Bajoval Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Palete;;BRASIL;BAHIA;Sao Sebastiao do Passe;Rod BR-110 Fazenda Barbado I, S/N;S/N;Zona Rural;;43850-000;(71) 99278-9634 ;  ;; ;madeireira_bajoval@yahoo.com.br; ; ;;;;; 07838045000189 ;
Madeireira Borges Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Serra de tora de madeira;;BRASIL;BAHIA;Feira de Santana;Av Sudene, 751-A;S/N;CIS;;44010-025;(75) 3616-5082 ;  ;; ;; ; ;;;;; 12913094000179 ;
Madeireira e Materiais para Construcao Araujo Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Janela;;BRASIL;BAHIA;Guanambi;Rua Joaquim Chaves, 20;S/N;Santo Antonio;;46430-000;(77) 3451-7297 ;  ;; ;maaraujocoelho@hotmail.com; ; ;;;;; 02560391000124 ;
Madeireira e Material de Construcao Zezinho Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Janela;;BRASIL;BAHIA;Teixeira de Freitas;Rua Nova America, 150;S/N;Nova America;;45988-475;(73) 3292-5639 ;  ;; ;serrariazezinho@hotmail.com; ; ;;;;; 11132488000127 ;
Madeireira IRJ Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cancela;www.madeireiraguanambi.com.br;BRASIL;BAHIA;Guanambi;Av Santos Dumont, 961;S/N;Lot Municipal;;46430-000;(77) 3451-3850  ; (77) 99961-3888 ;; ;madeireiragbi@bol.com.br; ; ;;;;; 01872767000173 ;
Madeireira Milano Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Palete;;BRASIL;BAHIA;Juazeiro;Lot Centro Industrial Sao Francisco, S/N;S/N;Joao Paulo II;;48908-000;(74) 3612-5457 ;  ;; ;saofransiscopallets@hotmail.com; ; ;;;;; 13993353000181 ;
Madeireira Monte Sinai Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Aduela;;BRASIL;BAHIA;Feira de Santana;Rua Fernando Ferrari, 451;S/N;Brasilia;;44088-036;(75) 3623-9852  ; (75) 3221-1596 ;; ;madeireiramsinai@outlook.com; ; ;;;;; 03716793000138 ;
Madeireira MR Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Movel rustico;;BRASIL;BAHIA;Macarani;Av Getulio Fernandes, S/N;S/N;Nova Macarani;;45760-000;(77) 98831-4125 ;  ;; ;antunescontabil@hotmail.com; ; ;;;;; 23572986000170 ;
Madereira Capelinha Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Mourao;;BRASIL;BAHIA;Medeiros Neto;Rodovia Medeiros Neto/Itanhem, S/N;S/N;Alto da Serraria;;45960-000;(73) 98835-7154 ;  ;; ;edmarmadcapelinha@gmail.com; ; ;;;;; 28251113000189 ;
Madesil Tudo em Madeiras Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cola;www.moveismadesil.com.br;BRASIL;BAHIA;Tanque Novo;Rua da Lavanderia, 100;S/N;Nova Esperanca;;46580-000;(77) 3695-1677 ;  ;; ;madesil@moveismadesil.com.br; ; ;;;;; 05434119000196 ;
MAF Confeccoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Camiseta;;BRASIL;BAHIA;Lauro de Freitas;Rua Mario Falcao, 122;S/N;Ipitanga;;42706-310;(71) 3288-2805 ;  ;; ;tripcamisetas@gmail.com; ; ;;;;; 12252552000176 ;
Mafequi Locacao de Maquinas e Equipamentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Locacao de equipamento;www.mafequi.com.br;BRASIL;BAHIA;Feira de Santana;Rua I, 231;S/N;Mangabeira;;44056-584;(75) 3485-1108  ; (75) 99172-0100 ;; ;mafequi@live.com; ; ;;;;; 10551239000103 ;
MAG Comercio Varejista de Mat Elet e Servicos Tecnicos de Inst e Manut Eletrica Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao e reparacao de geradores, transformadores e motores eletricos;www.magengenharia.com.br;BRASIL;BAHIA;Lauro de Freitas;Av Luiz Tarquinio Pontes, 1904;S/N;Pitangueiras;;42701-450;(71) 3289-9350 ; (71) 3289-9355 ;; ;mag@magengenharia.com.br; ; (71) 99106-3780;;;;; 15243835000140 ;
Magazine Oliveira Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Lencol;;BRASIL;BAHIA;Feira de Santana;Rua Visconde do Rio Branco, 726-A;S/N;Centro;;44002-172;(75) 3221-8795 ;  ;; ;atacadaodoslencois@hotmail.com; ; ;;;;; 10828664000105 ;
Magazine Tadeu Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito;;BRASIL;BAHIA;Serrinha;Praca Miguel Carneiro, 93;S/N;Centro;;48700-000;(75) 3261-1853  ; (75) 3261-1173 ;; ;tadeuzinhocls@hotmail.com; ; ;;;;; 14876981000140 ;
Magia da Bahia Industria de Alimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bananada;www.cocadinhadabahia.com;BRASIL;BAHIA;Feira de Santana;Rua dos Operarios, 320;S/N;CIS;;44010-655;(75) 3622-0079  ; (75) 3622-0099 ;; ;comercial@cocadinhadabahia.com; ; (75) 99940-0123;;;;; 04378328000105 ;
Magia Doce Industria, Com, Imp e Exp de Alimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Barra de chocolate;www.mendoachocolates.com.br;BRASIL;BAHIA;Ilheus;Rod Ilheus/Urucuca Km 20, S/N;S/N;Zona do Itariri;;45653-970;(73) 99955-0916  ; (71) 3022-4807 ;; ;alexandresoeiro@mendoachocolates.com.br; ; (71) 99644-4753;;;;; 34317917000136 ;
Magna Celia dos Santos Carvalho;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Barreiras;Rua Firmiano Luis Ribeiro, 150;S/N;Rio Grande;;47800-509;(77) 3611-8285 ;  ;; ;cordeirovisual@gmail.com; ; ;;;;; 02575922000152 ;
Magna do Brasil Produtos e Servicos Automotivos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Banco automotivo;;BRASIL;BAHIA;Camacari;Rua B5, Quadra O Lote 02, S/N;S/N;Poloplast;;42800-970;(71) 2108-4113 ;  ;; ;ilaleonelli@magna.com; ; ;;;;; 00970934000660 ;
Magrela Industria e Comercio de Produtos Alimenticios Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Pipoca salgada;www.produtosmagrela.com.br;BRASIL;BAHIA;Lauro de Freitas;Rua Jurupoca, 134;S/N;Buraquinho;;42710-590;(71) 3362-0437 ; (75) 3362-6945 ;; ;fabrica@produtosmagrela.com.br; ; (71) 3248-5524;;;;; 08610632000189 ;
Maia Construtora Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Salvador;Rua Alceu Amoroso Lima, 668;S/N;Caminho das Arvores;;41820-770;(71) 99987-9000 ;  ;; ;maiaconstrutoraltda@gmail.com; ; ;;;;; 13282765000103 ;
Maia Fedel Manutencao e Servicos Tecnicos em Ponte Rolante Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Manutencao preventiva e corretiva e modernizacao de pontes rolantes;;BRASIL;BAHIA;Dias D Avila;Rua Dona Santa, 212;S/N;Centro;;42850-000;(71) 99696-2523 ;  ;; ;mjm.manutencao@gmail.com; ; ;;;;; 19395093000129 ;
Maiane Santos Barreto - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Ipiau;Rua Carlos Borges de Souza, 107;S/N;Constancia;;45570-000;(73) 98125-2914 ; (73) 99194-3579 ;; ;msbarreto3@gmail.com; ; ;;;;; 18869251000172 ;
Maicom Ribeiro da Silva - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Portao;;BRASIL;BAHIA;Campo Formoso;Praca Arthur Oliveira Regis, 81-B;S/N;Centro;;44790-000;(74) 99193-1859 ; (74) 3645-2023 ;; ;mbahiacf@hotmail.com; ; ;;;;; 16954010000104 ;
Mais Frio Refrigeracao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao e manutencao de centrais de ar condicionado;;BRASIL;BAHIA;Salvador;Travessa Ipitanga, 07;S/N;Nova Brasilia de Itapua;;41611-745;(71) 98229-8204 ; (71) 99113-1046 ;; ;ailtonsalmo91@hotmail.com; ; ;;;;; 25143208000190 ;
Maisabor Comercio e Industria de Alimentos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Cafe torrado e moido;www.cafemaissabor.com.br;BRASIL;BAHIA;Elisio Medrado;Rua Moises Santos, 25;S/N;Centro;;45305-000;(75) 3649-2143 ;  ;; ;sancar.cafekaua@gmail.com; ; ;;;;; 21779294000171 ;
Maize Aparecida de Deus Freitas Bordados;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Uniforme escolar;;BRASIL;BAHIA;Campo Formoso;Rua Dr Alexandrino Galvao, 29;S/N;Centro Cultural;;44790-000;(74) 99141-2000 ;  ;; ;maizefreitas.bordados@hotmail.com; ; ;;;;; 11150239000164 ;
Maleiko Confeccoes Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Bermuda;;BRASIL;BAHIA;Feira de Santana;Av Artemia Pires Freitas, 9100-A;S/N;SIM;;44085-370;(75) 3625-1854 ;  ;; ;maleiko13@hotmail.com; ; ;;;;; 11967826000140 ;
Malharia Nunes Santos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Seabra;Rua Padre Justiniano Costa, 587;S/N;Boa Vista;;46900-000;(75) 99995-1645 ; (75) 99980-3573 ;; ;guryvendas@bol.com.br; ; ;;;;; 26388768000178 ;
Malharia Vibracao Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Maio de natacao;;BRASIL;BAHIA;Santo Antonio de Jesus;Rua Tiradentes, 65;S/N;Centro;;44571-115;(75) 3631-2706 ; (75) 98831-4683 ;; ;malhariavibracao@gmail.com; ; ;;;;; 14282073000128 ;
MAM Participacoes e Construcoes Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Montagem mecanica e manutencao (equipamentos, dutos oleo e gas, ar condicionado);www.mamparticipacoes.com.br;BRASIL;BAHIA;Conceicao do Jacuipe;Rua Juracy Magalhaes, 16;S/N;Centro;;44245-000;(71) 3215-0640 ; (92) 3236-0265 ;; ;fabiano@mamengenharia.com.br; ; (71) 99213-9387;;;;; 07423141000166 ;
Mami Produtos Lacteos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Queijo;;BRASIL;BAHIA;Jacobina;Estrada da Cachoeira Grande Km 03, S/N;S/N;Zona Rural;;44700-000;(74) 98103-5447 ; (74) 3621-2669 ;; ;mamiagropecuaria@gmail.com; ; (74) 3621-3641;;;;; 10441644000179 ;
Mandacaru Produtos Quimicos Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Sulfato de cobre;;BRASIL;BAHIA;Antonio Cardoso;Rod Antonio Cardoso Km 08, S/N;S/N;Centro;;44180-000;(75) 99282-1402 ;  ;; ;britofilho02@uol.com.br; ; ;;;;; 06183309000140 ;
Mangels Industrial S/A;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;www.mangels.com.br;BRASIL;BAHIA;Feira de Santana;Rua Itaperoa, 90;S/N;Distrito de Humildes;;44135-970;(75) 3225-4753 ; (75) 3225-3978 ;; ;; ; ;;;;; 61065298001427 ;
Mania Mineira Industria e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Pao de queijo;www.maniamineira.com.br;BRASIL;BAHIA;Simoes Filho;Via das Torres, 617;S/N;CIA Sul;;43700-000;(71) 3385-5181 ; (71) 3394-1079 ;; ;contato@maniamineira.com.br; ; ;;;;; 21504815000188 ;
Manilhite Industria de Artefatos de Cimento Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Vitoria da Conquista;Av Roberto Santos, 1200;S/N;Lagoa das Flores;;45007-200;(77) 99989-2162 ;  ;; ;jmarcosmdo@hotmail.com; ; ;;;;; 02718579000158 ;
Manintele Instalacao Manutencao e Comercio Ltda;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Esquadrias para escada;;BRASIL;BAHIA;Lauro de Freitas;Rua Antonio Teixeira, 174;S/N;Buraquinho;;42700-130;(71) 3369-1726 ;  ;; ;maninteleadm@bol.com.br; ; ;;;;; 00646842000115 ;
Manoel Alves de Queiroz Filho - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Roupa feminina e masculina;;BRASIL;BAHIA;Feira de Santana;Praca Presidente Medici, S/N;S/N;Centro;;44001-760;(75) 99164-0044 ;  ;; ;; ; ;;;;; 08576602000101 ;
Manoel Andrade Teixeira - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Sabao em pedra;;BRASIL;BAHIA;Jaguaquara;Rua da Lagoa, 65;S/N;Lagoa;;45345-000;(73) 3534-1135 ;  ;; ;irana_quadros@hotmail.com; ; ;;;;; 40476301000100 ;
Manoel Aparecido Ribeiro Rocha - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Movel em geral;;BRASIL;BAHIA;Condeuba;Rua Marechal Deodoro, 383;S/N;Bom Jesus;;46200-000;(77) 99142-4320 ;  ;; ;; ; ;;;;; 07120156000155 ;
Manoel Dantas da Silva;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Mel composto;;BRASIL;BAHIA;Paulo Afonso;Rua Sao Jose, 264-A;S/N;Jardim Bahia;;48604-210;(75) 3281-3216 ; (75) 98812-9842 ;; ;energic-mel@hotmail.com; ; (75) 99231-5467;;;;; 14007975000156 ;
Manoel Edson Vieira Lima - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Instalacao e manutencao em bomba hidraulica;;BRASIL;BAHIA;Salvador;Av Santiago de Compostela, 05;S/N;Parque Bela Vista;;40279-150;(71) 3354-0360 ;  ;; ;eleva_agua@hotmail.com; ; ;;;;; 14186725000120 ;
Manoel Francisco de Oliveira Gomes - EPP;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Moveis planejados;;BRASIL;BAHIA;Salvador;Av Maria Lucia, 97;S/N;Sao Marcos;;41250-280;(71) 3213-5555 ;  ;; ;manemade@gmail.com; ; ;;;;; 09109997000197 ;
Manoel Lima Teixeira;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Short;;BRASIL;BAHIA;Candiba;Rua Ceara, 120;S/N;Jose Coelho;;46380-000;(77) 3661-2053 ;  ;; ;canalda.mancha@hotmail.com; ; ;;;;; 08030493000114 ;
Manoel Messias Oliveira Santos Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Areia;;BRASIL;BAHIA;Itapetinga;Av Tancredo Neves, 122-A;S/N;Nova Itapetinga;;45700-000;(77) 3261-5468 ; (77) 99126-9737 ;; ;mvconstrucoes@bol.com.br; ; (77) 98167-6747;;;;; 10476918000165 ;
Manoel Missias Lopes Pastor - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Biscoito;;BRASIL;BAHIA;Conceicao do Coite;Rua Izidro Bispo, 149;S/N;Barreiros/Sede;;48730-000;(75) 3262-2094  ; (75) 99174-4572 ;; ;; ; ;;;;; 03304150000187 ;
Manoel Nascimento Bahia Eireli;;;INDÚSTRIAS DE TRANSFORMAÇÃO; Pia;;BRASIL;BAHIA;Lauro de Freitas;Rua Gerino de Souza Filho, 4308;S/N;Caji;;42700-000;(71) 3369-6364 ; (71) 98409-0540 ;; ;bahiamarmores2@gmail.com; ; (71) 98369-8034;;;;; 18700720000125 ;
Manoel Natalicio da Silva - ME;;;INDÚSTRIAS DE TRANSFORMAÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Itabuna;Rua Santa Cruz, 100;S/N;Alto Mirante;;45603-305;(73) 3211-1410 ;  ;; ;itacapas.original@hotmail.com; ; ;;;;; 33958489000168 ;
