Nome da Empresa;Origem;Sub-Origem;Mercado;Produto;Site;País;Estado;Cidade;Logradouro;Numero;Bairro;Complemento;CEP;Telefone;Telefone 2;Observação;            Nome Contato;E-mail Contato;Cargo Contato;Tel. Contato;Tel. 2 Contato;LinkedIn Contato;Tipo do Serv. Comunicação;ID do Serv. Comunicação;CpfCnpj;Duplicado
Avicola Barreiras Ltda;;;CONSTRUÇÃO; Dorso;www.frangodeouro.com.br;BRASIL;BAHIA;Barreiras;BR-135 Km 10 Lote Nr 1171 do PISD, S/N;S/N;Barreiras Sul;;47805-970;(77) 3611-9650 ; (77) 3611-9658 ;; ;ygor@avb.ind.br; ; ;;;;; 34122432000197 ;
Avicola Barreiras Ltda;;;CONSTRUÇÃO; Racao para aves;;BRASIL;BAHIA;Barreiras;Sitio Pedras Douradas, BR-135 Km 14, S/N;S/N;Barreiras Sul;;47805-970;(77) 3611-9650 ;  ;; ;; ; ;;;;; 34122432000359 ;
Avigran Industria e Comercio de Alimentos Ltda;;;CONSTRUÇÃO; Frango congelado;www.avigran.com.br;BRASIL;BAHIA;Varzedo;Fazenda Riacho Seco, S/N;S/N;Zona Rural;;44565-000;(75) 3381-1090 ; (75) 3631-3628 ;; ;avigran@avigran.com.br; ; ;;;;; 07403922000199 ;
Avigro Avicola Agroindustrial Ltda;;;CONSTRUÇÃO;Lista de Insumos:;www.avigro.com.br;BRASIL;BAHIA;Conceicao da Feira;Rua Vila dos Coqueiros, 520;S/N;Centro;;44320-000;(75) 3244-3500 ;  ;; ;avigro@avigro.com.br; ; ;;;;; 16127441000199 ;
Avikasa Industria de Vidros Ltda;;;CONSTRUÇÃO; Artigos de vidro;www.glassmaxi.com.br;BRASIL;BAHIA;Salvador;Rua da Nigeria, 25;S/N;Piraja;;41230-090;(71) 3444-3569 ; (71) 99158-0307 ;; ;contabilidadegmssa@gmail.com; ; (71) 3444-3566;;;;; 13186942000158 ;
Avila Servicos Industriais e Usinagem Eireli;;;CONSTRUÇÃO; Recuperacao de equipamentos;;BRASIL;BAHIA;Alagoinhas;Rua Paulo Afonso, S/N;S/N;Kennedy;;48020-650;(75) 3422-5202 ;  ;; ;avila.usinagem@gmail.com; ; ;;;;; 21718381000119 ;
Avinor Avicola do Nordeste Ltda;;;CONSTRUÇÃO; Abate de frango;www.avinor.com.br;BRASIL;BAHIA;Vitoria da Conquista;Rod BR-116 Km 813 Fazenda Avinor, S/N;S/N;Lagoa das Flores;;45007-150;(77) 2101-7800 ; (77) 2101-7819 ;; ;lucio@avinor.com.br; ; ;;;;; 00410580000195 ;
Avitech - Montagem e Manutencao de Aeronaves Ltda;;;CONSTRUÇÃO; Montagem de aeronave;www.paradise-ultraleve.com;BRASIL;BAHIA;Feira de Santana;Av Antonio Sergio Carneiro, S/N;S/N;Aeroporto;;44069-010;(75) 3612-1333 ; (75) 3616-2308 ;; ;contato@paradiseaeronaves.com.br; ; (71) 99671-5102;;;;; 20932462000154 ;
Awal Fabrica, Comercio e Servicos Ltda;;;CONSTRUÇÃO; Carrinho de hot-dog;;BRASIL;BAHIA;Dias D Avila;Rua da Mangueira, 562;S/N;Centro;;42850-000;(71) 98644-2819 ;  ;; ;adautoawal@hotmail.com; ; ;;;;; 13099892000171 ;
AWF Servicos e Manutencao Ltda;;;CONSTRUÇÃO; Manutencao e usinagem em equipamentos industriais;;BRASIL;BAHIA;Salvador;Rua Tania Duran , 328;S/N;Valeria ;;41300-020;(71) 3301-7211 ;  ;; ;awfservicos@hotmail.com; ; ;;;;; 40604464000121 ;
Axalta Coating Systems do Brasil Ltda;;;CONSTRUÇÃO; Verniz;www.axalta.com.br;BRASIL;BAHIA;Camacari;Av Henry Ford, 2000;S/N;Polo Petroquimico;;42810-000;(71) 3649-4150 ; (11) 2465-8145 ;; ;eduardo.e.ferreira@axalta.com; ; ;;;;; 15373395000650 ;
Axxo Construtora Ltda;;;CONSTRUÇÃO; Bloco;www.axxoconstrutora.com.br;BRASIL;BAHIA;Salvador;Av Centenario, 2411;S/N;Chame-Chame;;40155-151;(71) 3646-6400  ; (71) 3646-6413 ;; ;axxo@axxoconstrutora.com.br; ; ;;;;; 01327233000166 ;
AYB Projetos, Instalacao e Manutencao Ltda;;;CONSTRUÇÃO; Instalacao e manutencao eletrica  Construcao e reforma de edificios e praca;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 15090666000155 ;
Aysen Industria de Cosmeticos Ltda;;;CONSTRUÇÃO; Condicionador;;BRASIL;BAHIA;Lauro de Freitas;Lot Portal Norte Center Lt 04-B Qd 04, S/N;S/N;Portao;;42700-000;(71) 3369-6898 ; (71) 3369-2430 ;; ;nutri-hair@hotmail.com; ; ;;;;; 06179696000141 ;
Azevedo Sales - Construcoes e Equipamentos Ltda;;;CONSTRUÇÃO; Aluguel de equipamento para construcao civil;;BRASIL;BAHIA;Santa Rita de Cassia;Av Progresso, 116-A;S/N;Jose da R Medrado;;47150-000;(77) 3625-1623 ;  ;; ;soferragem@hotmail.com; ; ;;;;; 27462222000182 ;
Azud Brasil Ltda;;;CONSTRUÇÃO; Fita gotejadora para irrigacao localizada;www.azud.com;BRASIL;BAHIA;Salvador;Rua Dr Altino Teixeira, 1529;S/N;Porto Seco Piraja;;41233-010;(71) 3211-8200 ;  ;; ;administrativofinanceiro@azud.com; ; ;;;;; 02459202000121 ;
B & A Industria, Comercio e Representacoes Ltda;;;CONSTRUÇÃO; Cola;;BRASIL;BAHIA;Juazeiro;Av Flaviano Guimaraes, 1769-A;S/N;Cajueiro;;48905-360;(74) 3611-3456  ; (74) 98861-6743 ;; ;severianoalmeida2@gmail.com; ; (74) 98817-0318;;;;; 03611805000160 ;
B & S Oil Tools Equipamentos Industriais Ltda;;;CONSTRUÇÃO; Obturador e tampao;www.bsoiltools.com.br;BRASIL;BAHIA;Salvador;Rua Alvaro Gomes de Castro, 298;S/N;Porto Seco Piraja;;41233-005;(71) 3646-6666  ; (71) 3646-6665 ;; ;vendas@bsoiltools.com.br; ; (71) 3646-6680;;;;; 02737847000189 ;
B A Usinagem Ltda;;;CONSTRUÇÃO; Usinagem de precisao;;BRASIL;BAHIA;Camacari;Travessa da Avenida Leste, 11;S/N;Ponto Certo;;42801-170;(71) 3621-4430  ; (71) 3621-0534 ;; ;adm@bausinagem.com.br; ; (71) 99914-1273;;;;; 07115015000144 ;
B de Oliveira Industria e Comercio de Artigos para Festas Ltda;;;CONSTRUÇÃO; Forma de tecido para festa;www.atelierdefesta.com.br;BRASIL;BAHIA;Santo Antonio de Jesus;Rua Antonio Mendes, 229;S/N;Sao Benedito;;44573-300;(75) 3631-5384 ; (75) 98843-5384 ;; ;contato@atelierdefesta.com.br; ; ;;;;; 13469201000184 ;
B J S Comercio e Prestacao de Servicos Ltda;;;CONSTRUÇÃO; Porta;;BRASIL;BAHIA;Camacari;Estrada do Coco Km 11, S/N;S/N;Abrantes;;42840-971;(71) 98762-6238 ;  ;; ;bjsmadeiras@gmail.com; ; ;;;;; 01035601000100 ;
B R Fibras Ltda;;;CONSTRUÇÃO; Caixa de agua;;BRASIL;BAHIA;Vitoria da Conquista;Rua F, 25;S/N;Distrito Industrial Imbores;;45007-090;(77) 3427-4547 ; (77) 3424-8085 ;; ;brfibras01@gmail.com; ; ;;;;; 08888951000150 ;
B. M. A. de Souza - ME;;;CONSTRUÇÃO; Panfleto;;BRASIL;BAHIA;Jacobina;Av Castelo Branco, 162;S/N;Caeiras;;44700-000;(74) 3621-6902 ;  ;; ;graficanovart@hotmail.com; ; ;;;;; 07533781000129 ;
B. N. Mascarenhas & Cia Ltda;;;CONSTRUÇÃO; Geladinho americano;;BRASIL;BAHIA;Feira de Santana;Rodovia BR-116 Norte Km 60, 8000;S/N;Distrito Maria Quiteria;;44110-000;(75) 3224-1242 ;  ;; ;rh@bnmascarenhas.com.br; ; ;;;;; 09457965000182 ;
B. Pereira de Carvalho Junior - EPP;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Serrolandia;Av Otavio Gregorio, S/N;S/N;Sol Nascente;;44710-000;(74) 3631-2300 ;  ;; ;anacionalbolsas@hotmail.com; ; ;;;;; 14729653000110 ;
B. R. dos Santos Rego & Cia Ltda;;;CONSTRUÇÃO; Lajota;;BRASIL;BAHIA;Porto Seguro;Rua Alberto de Paula, 500;S/N;Pq Ecologico Joao Carlos I;;45810-000;(73) 3288-4040 ; (73) 98856-4040 ;; ;joaodalajeps@gmail.com; ; ;;;;; 03290288000174 ;
B. R. dos Santos Rego & Cia Ltda;;;CONSTRUÇÃO; Bloquete  Laje;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 03290288000255 ;
B.R.A. Industrial Ltda;;;CONSTRUÇÃO; Caixa de papelao;;BRASIL;BAHIA;Simoes Filho;Via Dica Anel III, 1051;S/N;CIA Sul;;43700-000;(71) 3173-8383 ; (11) 4591-8060 ;; ;lucianobondezan@bra.ind.br; ; (11) 2385-1763;;;;; 67734053000298 ;
B2 Industria de Papel Ltda;;;CONSTRUÇÃO; Papel higienico;;BRASIL;BAHIA;Lauro de Freitas;Av Queira Deus, 1049;S/N;Portao;;42713-480;(71) 3312-3411 ; (71) 3495-5515 ;; ;divas_bbrasil@hotmail.com; ; (71) 99738-4593;;;;; 08998036000118 ;
B2W Industria e Comercio de Calcados Ltda;;;CONSTRUÇÃO; Couro acabado;www.sapatomaster.com.br;BRASIL;BAHIA;Itapetinga;Distrito Industrial de Itapetinga, S/N;S/N;Vila Izabel;;45700-000;(77) 3261-1744 ; (77) 3261-4664 ;; ;pessoalkelly@bol.com.br; ; (77) 3261-7237;;;;; 13992105000116 ;
B3 Industria de Embarcacoes Ltda;;;CONSTRUÇÃO; Lancha escolar;www.estaleirob3.com.br;BRASIL;BAHIA;Simoes Filho;Via Periferica I, 4442;S/N;CIA Sul;;43700-000;(71) 3594-9923  ; (71) 3594-5353 ;; ;fiscal@grupob3.com.br; ; (71) 98715-9399;;;;; 05232089000135 ;
Baby Bode Empreendimentos Agropecuarios Ltda;;;CONSTRUÇÃO; Abate de caprino, ovino e pacas;www.babybode.com.br;BRASIL;BAHIA;Feira de Santana;Estrada Velha Feira/Ipira, S/N;S/N;Campo do Gado Novo;;44042-005;(75) 3624-2677 ;  ;; ;; ; ;;;;; 01606759000185 ;
Bacosel Bahia Cotton Servicos Ltda;;;CONSTRUÇÃO; Manutencao em maquina algodoeira;;BRASIL;BAHIA;Barreiras;Rua Sabino Dourado, 214;S/N;Morada Nobre;;47810-157;(77) 99971-3411 ;  ;; ;mitsushinishikubo@hotmail.com; ; ;;;;; 09355929000108 ;
Bad Industria de Implementos Rodoviarios Ltda;;;CONSTRUÇÃO; Conjunto protetor lateral;www.badimplementos.com.br;BRASIL;BAHIA;Feira de Santana;Av Eduardo Froes da Mota, 09;S/N;Pedra do Descanso;;44007-600;(75) 3614-3800  ; (75) 98173-8564 ;; ;badimplementos@badimplementos.com.br; ; ;;;;; 33883273000180 ;
Badu Maquinas e Servicos Ltda;;;CONSTRUÇÃO; Manutencao e reparacao de maquinas agricolas;;BRASIL;BAHIA;Vitoria da Conquista;Rua Prudente de Morais , 279;S/N;Centro;;45000-740;(77) 3421-9628 ;  ;; ;; ; ;;;;; 12591253000166 ;
Bahia Artes Graficas Eireli;;;CONSTRUÇÃO; Caderno  Cartolina;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 13609763000267 ;
Bahia Artes Graficas Eireli;;;CONSTRUÇÃO; Agenda  Caderno;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 13609763000186 ;
Bahia CHD Comercio e Manutencao de Equipamentos Industriais Ltda;;;CONSTRUÇÃO; Manutencao de valvulas e instrumentos industriais;www.bahiachd.com.br;BRASIL;BAHIA;Camacari;Rua A, S/N;S/N;Poloplast;;42800-970;(71) 3627-4832 ; (71) 3621-3576 ;; ;bahiachd@bahiachd.com.br; ; ;;;;; 08943677000175 ;
Bahia Comercio Varejista e Manut de Equipamentos Hidraulicos Ltda;;;CONSTRUÇÃO; Manutencao e reparacao de bombas de agua e motores eletricos;;BRASIL;BAHIA;Ilheus;Av Itabuna, 1169;S/N;Conquista;;45650-015;(73) 3231-1584 ;  ;; ;; ; ;;;;; 27798184000133 ;
Bahia Compressores Comercial de Maquinas e Servicos Ltda;;;CONSTRUÇÃO; Manutencao e reparacao de compressores;;BRASIL;BAHIA;Salvador;Av General San Martin, 205;S/N;Fazenda Grande do Retiro;;40355-015;(71) 98759-4798 ; (71) 99943-0488 ;; ;; ; ;;;;; 01183100000163 ;
Bahia Construcoes e Servicos Ltda;;;CONSTRUÇÃO; Construcao civil;;BRASIL;BAHIA;Sao Sebastiao do Passe;Rua Candido Garcez, 25;S/N;Sao Roque;;43850-000;(71) 99188-2411 ;  ;; ;bahiac.servicos@hotmail.com; ; ;;;;; 07847306000127 ;
Bahia Cozinhas Instalacoes Comerciais e Industriais Ltda;;;CONSTRUÇÃO; Manutencao e reparacao em exaustores, coifas e dutos;;BRASIL;BAHIA;Lauro de Freitas;Praca Alfredo Agostinho de Deus, 181;S/N;Centro;;42700-000;(71) 3022-5167 ;  ;; ;bahiacozinhas@gmail.com; ; ;;;;; 06946694000130 ;
Bahia Design Ltda;;;CONSTRUÇÃO; Adesivo;;BRASIL;BAHIA;Valenca;Av Dr Raul Malbouisson, 48;S/N;Sao Felix;;45400-000;(75) 3641-3311  ; (75) 3641-0044 ;; ;bahiadesignvalenca@gmail.com; ; ;;;;; 09085715000169 ;
Bahia Eco Solar Ltda;;;CONSTRUÇÃO; Instalacao de painel de energia solar;www.bahiaecosolar.com.br;BRASIL;BAHIA;Irece;Rua Rogerio Nunes Dourado, 140;S/N;Centro;;44900-000;(74) 99936-4997 ; (71) 99161-9836 ;; ;comercial@bahiaecosolar.com.br; ; ;;;;; 29325871000167 ;
Bahia Ecologia Industria e Comercio de Papel Papelao e Plastico Ltda;;;CONSTRUÇÃO; Reciclagem de papel e papelao;www.bahiaecologia.com.br;BRASIL;BAHIA;Salvador;Rua Pisca-Pisca, S/N;S/N;Piraja;;41290-665;(71) 3391-1133 ; (71) 3211-1795 ;; ;baeco@yahoo.com.br; ; ;;;;; 07539050000190 ;
Bahia Embalagens Plasticas Ltda;;;CONSTRUÇÃO; Banqueta;www.baemba.com.br;BRASIL;BAHIA;Feira de Santana;Av Dep Luis Eduardo Magalhaes Km 523, S/N;S/N;Subae;;44079-002;(75) 4009-9500 ; (75) 4009-9513 ;; ;rh@baemba.com.br; ; (75) 4009-9505;;;;; 07295782000182 ;
Bahia Etanol Holding S/A;;;CONSTRUÇÃO;Lista de Insumos:;www.bahiaetanol.com.br;BRASIL;BAHIA;Ibirapua;Rodovia BA-693 Km 09, S/N;S/N;Estrada Ibirapua/Medeiros Neto;;45940-000;(73) 3011-8118 ; (73) 3011-8102 ;; ;rosimaura.costa@bahiaetanol.com.br; ; ;;;;; 24870441000293 ;
Bahia Fanfarras Fardamentos e Magazine Ltda;;;CONSTRUÇÃO; Fardamento completo para fanfarras, bandas e filarmonicas;;BRASIL;BAHIA;Salvador;Av Jose Joaquim Seabra, 61;S/N;Barroquinha;;40024-081;(71) 3179-1088 ; (71) 3015-5362 ;; ;bahiafanfarras@outlook.com; ; (71) 98700-9991;;;;; 19524445000107 ;
Bahia File Alimentos Ltda;;;CONSTRUÇÃO; Preparacao de carne e seus similares;;BRASIL;BAHIA;Salvador;Rua Mariazumba, 192;S/N;Granjas R P Vargas;;41230-080;(71) 3293-2055 ; (71) 3329-5824 ;; ;bahiafilealimentos@hotmail.com; ; ;;;;; 07651399000110 ;
Bahia Fios Ltda;;;CONSTRUÇÃO; Corda e cordao trancado;;BRASIL;BAHIA;Salvador;Ladeira da Ordem Terceira de S. Francisco, 06-C;S/N;Centro;;40020-275;(71) 3321-8856 ; (71) 3506-4960 ;; ;bahiafios@hotmail.com; ; (71) 3491-1567;;;;; 03064715000104 ;
Bahia Graf Ltda;;;CONSTRUÇÃO; Banner;;BRASIL;BAHIA;Salvador;Av Jequitaia, 120;S/N;Agua de Meninos;;40460-120;(71) 3313-7999 ;  ;; ;bahiagraf@gmail.com; ; ;;;;; 03828581000142 ;
Bahia Industria de Subprodutos Animais Ltda;;;CONSTRUÇÃO; Sebo bovino;www.goiasrendering.com.br;BRASIL;BAHIA;Teodoro Sampaio;Acesso BA-515 Km 5, S/N;S/N;Lustosa;;44280-000;(71) 99641-8599 ; (71) 98228-8577 ;; ;luizeduardo@coming.com.br; ; ;;;;; 23953373000182 ;
Bahia Lanches Eireli - EPP;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Simoes Filho;Via Dica Anel 3, S/N;S/N;CIA Sul;;43700-000;(71) 3394-1028 ;  ;; ;mac.pedidos@terra.com.br; ; ;;;;; 08488131000171 ;
Bahia Marmores Ltda;;;CONSTRUÇÃO; Soleira;;BRASIL;BAHIA;Senhor do Bonfim;Rua Irece, 714;S/N;Centro;;48970-000;(74) 3541-1184  ; (74) 99966-1097 ;; ;bahiamarmores@hotmail.com; ; ;;;;; 13918552000125 ;
Bahia Norte Florestal Ltda;;;CONSTRUÇÃO; Cultivo de muda;;BRASIL;BAHIA;Alagoinhas;Av Rio Branco, 272;S/N;Centro;;48030-050;(75) 3182-9050  ;  ;; ;bahianorte@bahianorte.com.br; ; ;;;;; 01584837000198 ;
Bahia Oeste Tornearia e Servicos Eireli;;;CONSTRUÇÃO; Recuperacao de maquinas em geral, maquinas agricolas e pulverizadores;;BRASIL;BAHIA;Luis Eduardo Magalhaes;Av Enedino Alves da Paixao, 1360;S/N;Santa Cruz II;;47850-000;(77) 99901-2514 ; (77) 3639-8154 ;; ;jftornearia@outlook.com; ; ;;;;; 24864625000160 ;
Bahia Paletes Industria de Madeiras Eireli;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Salvador;Rua Regional, S/N;S/N;Castelo Branco;;41321-650;(71) 2108-9548  ; (71) 3395-0761 ;; ;bahiapaletes@gmail.com; ; ;;;;; 08189202000135 ;
Bahia Placas Comercio Eireli;;;CONSTRUÇÃO; Placa para veiculo;;BRASIL;BAHIA;Lauro de Freitas;Rua Itaju do Colonia, 657;S/N;Pitangueiras;;42701-270;(71) 99121-0118 ;  ;; ;robertotandrade@hotmail.com; ; ;;;;; 09110774000140 ;
Bahia Rotulo e Etiquetas Adesivas Eirelli - EPP;;;CONSTRUÇÃO; Rotulo;www.feiracomunicacao.com.br;BRASIL;BAHIA;Feira de Santana;Av Noide Ferreira de Cerqueira, 4444;S/N;SIM;;44085-052;(75) 3622-9939 ;  ;; ;rh@feiracomunicacao.com.br; ; ;;;;; 24484584000186 ;
Bahia Torque Comercio e Servicos Ltda;;;CONSTRUÇÃO; Servico de torqueamento;www.bahiatorque.com;BRASIL;BAHIA;Lauro de Freitas;Av Brigadeiro Mario Epinghaus, 329;S/N;Centro;;42700-000;(71) 3288-1292 ; (71) 99981-8112 ;; ;atendimento@bahiatorque.com; ; ;;;;; 05056615000153 ;
Bahia Visual Projetos Comercio e Servicos Ltda;;;CONSTRUÇÃO; Iluminacao natalina (confeccao, locacao, instalacao e manutencao);www.bahiavisual.com.br;BRASIL;BAHIA;Salvador;Rua da Vitoria da Ceasa, S/N;S/N;Ceasa;;41400-025;(71) 3258-2018 ; (71) 3381-5290 ;; ;atendimento@bahiavisual.com.br; ; ;;;;; 11347912000150 ;
Bahia Workwear Uniformes Ltda;;;CONSTRUÇÃO; Uniforme industrial;www.bahiawork.com.br;BRASIL;BAHIA;Salvador;Estrada da Muricoca, 04;S/N;Sao Marcos;;41250-420;(71) 3379-6205 ; (71) 98605-6029 ;; ;rodrigo@bahiawork.com.br; ; (71) 98605-6028;;;;; 12691301000198 ;
Bahiacarbon Agro Industrial Ltda;;;CONSTRUÇÃO; Carvao ativado;www.bahiacarbon.com.br;BRASIL;BAHIA;Valenca;Rod BA-001 Km 03 Povoado de Cajaiba, S/N;S/N;Maricoabo;;45400-000;(75) 3641-5100 ;  ;; ;bahiacarbon@gmail.com; ; ;;;;; 01035582000104 ;
Bahiacril Comunicacao, Fabricacao, Comercio, Servicos de Acrilicos Ltda;;;CONSTRUÇÃO; Letra caixa  Letreiro luminoso;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 17591721000116 ;
Bahiaflex Etiquetas e Rotulos Ltda;;;CONSTRUÇÃO; Etiqueta adesiva;www.bahiaflexetiquetas.com.br;BRASIL;BAHIA;Itabuna;Rua Nina Barreto, 105;S/N;Nossa Sra de Fatima;;45604-095;(73) 3613-2190  ; (73) 3211-7460 ;; ;financeiro@bahiaflexetiquetas.com.br; ; ;;;;; 08413974000109 ;
Bahiamido S/A;;;CONSTRUÇÃO; Amido modificado;www.bahiamido.com.br;BRASIL;BAHIA;Laje;Rod BR-101 Km 279, S/N;S/N;Zona Rural;;45490-000;(75) 3631-1420  ; (75) 3631-7135 ;; ;franciscoo.sousa@bahiamido.com.br; ; ;;;;; 11676185000175 ;
Bahiatemp Climatizacao Ltda;;;CONSTRUÇÃO; Fabricacao de dutos;www.bahiatemp.com.br;BRASIL;BAHIA;Salvador;Rua Belo Horizonte, 90;S/N;Barra Avenida;;40140-380;(71) 3015-6400 ; (71) 3017-6608 ;; ;adm.bahiatemp@gmail.com; ; ;;;;; 21126739000114 ;
Baiana Industria de Alimentos Ltda;;;CONSTRUÇÃO; Conservas finas  Molho;Site:;BRASIL;BAHIA;Município:;Logradouro:;S/N;Bairro:;;CEP:;Email:;;; ;Email:; ;;;;;; 25270641000197 ;
Baixo Sul Artefatos de Latex Ltda;;;CONSTRUÇÃO; Brinquedo de latex;;BRASIL;BAHIA;Camamu;Rodovia Itubera/Camamu Km 24, S/N;S/N;Zona Rural;;45445-000;(73) 3255-2353 ;  ;; ;edson@latoy.com.br; ; ;;;;; 13190394000130 ;
Balancas Moura Com de Equips e Servicos de Manut Prev e Corretiva Eireli;;;CONSTRUÇÃO; Manutencao e reforma de balancas rodoviarias;www.balancasmoura.com.br;BRASIL;BAHIA;Salvador;Travessa Benedito Jenkis, 649;S/N;Aguas Claras;;41310-390;(71) 33391-5306 ; (71) 98799-4544 ;; ;alan@balancasmoura.com.br; ; ;;;;; 12699739000112 ;
Balancas Satelitte Ltda;;;CONSTRUÇÃO; Instalacao e manutencao de balancas rodoviarias, industriais e comerciais;www.satelitte.net;BRASIL;BAHIA;Luis Eduardo Magalhaes;Rua Sao Francisco, 3993;S/N;Jardim Sol Nascente;;47850-000;(77) 3628-6885 ; (77) 3628-1661 ;; ;satelitte@satelitte.net; ; ;;;;; 11160467000115 ;
Balaska Equipe Industria e Comercio Ltda;;;CONSTRUÇÃO; EPI-Equipamento de protecao individual;www.balaska.com.br;BRASIL;BAHIA;Camacari;Rua D, Qd 01 Lote 02, S/N;S/N;Poloplast;;42802-580;(71) 3644-5000 ; (71) 3644-5939 ;; ;ivan@balaska.com.br; ; (71) 3644-5030;;;;; 65555146000653 ;
Balcao Comercio e Servicos Ltda;;;CONSTRUÇÃO;Lista de Insumos:;;BRASIL;BAHIA;Barreiras;Rua Sabino Dourado, 240;S/N;Morada Nobre;;47810-157;(77) 3611-8422 ; (77) 99926-0053 ;; ;annekal26@hotmail.com; ; ;;;;; 07524558000115 ;
Baldoino Industria e Comercio Ltda;;;CONSTRUÇÃO; Biscoito de goma;;BRASIL;BAHIA;Rio Real;Rua Sao Roque, S/N;S/N;Salgadeira;;48330-000;(75) 3426-1671  ; (71) 99965-8595 ;; ;contatobiscoitosbaldic@gmail.com; ; ;;;;; 03258231000198 ;
Balieiro Alquimim Industria e Comercio de Confeccoes Ltda;;;CONSTRUÇÃO; Roupa feminina e masculina;www.djak.com.br;BRASIL;BAHIA;Urandi;Comunidade Povoado Estreito I, 96;S/N;Cantinho;;46350-000;(38) 99103-6269 ; (38) 99129-1240 ;; ;djak@djak.com.br; ; (38) 99136-0441;;;;; 24235115000123 ;
Balmer Manutencao Industrial Ltda;;;CONSTRUÇÃO; Manutencao em maquina industrial;;BRASIL;BAHIA;Barreiras;Rua Joao Candido Oliveira, 249;S/N;Sao Pedro;;47810-840;(77) 99991-8100 ;  ;; ;balmermanut@hotmail.com; ; ;;;;; 14646045000142 ;
Banana Cafe Ltda;;;CONSTRUÇÃO; Biscoito;;BRASIL;BAHIA;Irece;Rua Rio Corumba, 56;S/N;Recanto das Arvores;;44900-000;(74) 3641-0279 ;  ;; ;limaah@bol.com.br; ; ;;;;; 12607295000229 ;
Baplast Industria e Comercio de Plasticos Ltda;;;CONSTRUÇÃO; Sacaria;;BRASIL;BAHIA;Simoes Filho;Anel I DICA Quadra 04 Lote 06, S/N;S/N;CIA;;43700-000;(71) 3394-1011 ;  ;; ;vilma@plasticosbeijaflor.com.br; ; ;;;;; 07062116000102 ;
Barak Comercio Importacao e Exportacao Ltda;;;CONSTRUÇÃO; Ventilador;www.barakeletro.com.br;BRASIL;BAHIA;Feira de Santana;Av Eduardo Froes da Mota, 2221-E;S/N;Conceicao;;44065-175;(75) 3322-3838 ; (75) 3322-3839 ;; ;aquilino@disbal.com.br; ; ;;;;; 13598294000147 ;
Barbosa e Oliveira Comunicacao Visual Ltda;;;CONSTRUÇÃO; Letreiro luminoso;;BRASIL;BAHIA;Feira de Santana;Rua do Mexico, 18;S/N;Tomba;;44090-640;(75) 99264-2403 ;  ;; ;plotar@gd.com.br; ; ;;;;; 24484174000135 ;
Barbosa e Santos Pre-Moldados Ltda;;;CONSTRUÇÃO; Estaca;;BRASIL;BAHIA;Esplanada;Travessa do Malombe, 125;S/N;Centro;;48370-000;(75) 99990-0551 ; (75) 99943-1622 ;; ;barbosapremoldados@hotmail.com; ; ;;;;; 29942496000102 ;
Barbosa Fabricacao de Artefatos em Couro Eireli;;;CONSTRUÇÃO; Avental;;BRASIL;BAHIA;Salvador;Rua das Mangueiras, 12;S/N;Novo Horizonte;;41218-097;(71) 3488-3500 ; (71) 3230-1235 ;; ;barbosaepis@hotmail.com; ; (71) 3036-6658;;;;; 10785242000191 ;
Barbosa Tinel Engenharia Ltda;;;CONSTRUÇÃO; Areia;www.barbosatinel.com.br;BRASIL;BAHIA;Lauro de Freitas;Av Brigadeiro Mario Epinghaus, 78;S/N;Centro;;42700-000;(71) 3166-2040 ; (71) 99642-5636 ;; ;contato@barbosatinel.com.br; ; ;;;;; 22354421000153 ;
Barbosa, Barbosa e Cia Ltda;;;CONSTRUÇÃO; Aco;www.barbosaebarbosa.com.br;BRASIL;BAHIA;Barreiras;Rod BR 020/242 Km 607, S/N;S/N;Santa Luzia;;47804-510;(77) 3611-6282 ; (77) 3611-8989 ;; ;bebpostes.barreiras@barbosaebarbosa.com.br; ; ;;;;; 13282470000307 ;
Barbosa, Barbosa e Cia Ltda;;;CONSTRUÇÃO;Lista de Insumos:;www.barbosaebarbosa.com.br;BRASIL;BAHIA;Itororo;Distrito Industrial de Itororo - Lote 02 e 03, S/N;S/N;Itororo;;45710-000;(73) 3265-1984  ; (75) 3243-2316 ;; ;jefferson@barbosaebarbosa.com.br; ; (71) 3501-3300;;;;; 13282470000218 ;
Barbosa, Barbosa e Cia Ltda;;;CONSTRUÇÃO;Lista de Insumos:;www.barbosaebarbosa.com.br;BRASIL;BAHIA;Amelia Rodrigues;Rod BR-324 Km 89, S/N;S/N;Zona Rural;;44230-000;(75) 3243-2414  ; (71) 3501-3300 ;; ;marcos@barbosaebarbosa.com.br; ; (71) 3501-3344;;;;; 13282470000137 ;
